Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:15:03.111000,VER,3,0 days 00:01:39.597000,10.0,1.0,,,0 days 00:00:30.049000,0 days 00:00:36.168000,0 days 00:00:33.380000,0 days 01:13:53.605000,0 days 01:14:29.773000,0 days 01:15:03.153000,211.0,241.0,221.0,290.0,True,SOFT,13.0,False,Red Bull Racing,0 days 01:13:23.514000,,1,3.0,,,False,True
0 days 01:16:42.661000,VER,3,0 days 00:01:39.550000,11.0,1.0,,,0 days 00:00:30.125000,0 days 00:00:36.094000,0 days 00:00:33.331000,0 days 01:15:33.278000,0 days 01:16:09.372000,0 days 01:16:42.703000,213.0,243.0,223.0,287.0,True,SOFT,14.0,False,Red Bull Racing,0 days 01:15:03.111000,,1,3.0,,,False,True
0 days 01:18:22.351000,VER,3,0 days 00:01:39.690000,12.0,1.0,,,0 days 00:00:30.174000,0 days 00:00:36.231000,0 days 00:00:33.285000,0 days 01:17:12.877000,0 days 01:17:49.108000,0 days 01:18:22.393000,215.0,237.0,221.0,287.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:16:42.661000,,1,3.0,,,False,True
0 days 01:20:02.069000,VER,3,0 days 00:01:39.718000,13.0,1.0,,,0 days 00:00:30.086000,0 days 00:00:36.234000,0 days 00:00:33.398000,0 days 01:18:52.479000,0 days 01:19:28.713000,0 days 01:20:02.111000,212.0,240.0,222.0,286.0,False,SOFT,16.0,False,Red Bull Racing,0 days 01:18:22.351000,,1,3.0,,,False,True
0 days 01:21:48.138000,VER,3,0 days 00:01:46.069000,14.0,1.0,,0 days 01:21:47.157000,0 days 00:00:30.144000,0 days 00:00:35.939000,0 days 00:00:39.986000,0 days 01:20:32.255000,0 days 01:21:08.194000,0 days 01:21:48.180000,217.0,243.0,,282.0,False,SOFT,17.0,False,Red Bull Racing,0 days 01:20:02.069000,,126,3.0,,,False,False
0 days 01:24:14.147000,VER,3,0 days 00:02:26.009000,15.0,2.0,0 days 01:22:18.303000,,0 days 00:01:00.933000,0 days 00:00:50.787000,0 days 00:00:34.289000,0 days 01:22:49.113000,0 days 01:23:39.900000,0 days 01:24:14.189000,194.0,208.0,227.0,173.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:21:48.138000,,671,4.0,,,False,False
0 days 01:25:53.201000,VER,3,0 days 00:01:39.054000,16.0,2.0,,,0 days 00:00:30.021000,0 days 00:00:36.186000,0 days 00:00:32.847000,0 days 01:24:44.210000,0 days 01:25:20.396000,0 days 01:25:53.243000,213.0,238.0,226.0,280.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:24:14.147000,,1,3.0,,,False,True
0 days 01:27:32.020000,VER,3,0 days 00:01:38.819000,17.0,2.0,,,0 days 00:00:29.941000,0 days 00:00:35.957000,0 days 00:00:32.921000,0 days 01:26:23.184000,0 days 01:26:59.141000,0 days 01:27:32.062000,212.0,238.0,225.0,289.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:25:53.201000,,1,3.0,,,False,True
0 days 01:29:10.700000,VER,3,0 days 00:01:38.680000,18.0,2.0,,,0 days 00:00:29.780000,0 days 00:00:35.968000,0 days 00:00:32.932000,0 days 01:28:01.842000,0 days 01:28:37.810000,0 days 01:29:10.742000,215.0,236.0,224.0,286.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:27:32.020000,,1,3.0,,,False,True
0 days 01:30:49.141000,VER,3,0 days 00:01:38.441000,19.0,2.0,,,0 days 00:00:29.818000,0 days 00:00:35.761000,0 days 00:00:32.862000,0 days 01:29:40.560000,0 days 01:30:16.321000,0 days 01:30:49.183000,214.0,240.0,225.0,288.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:29:10.700000,,1,3.0,,,False,True
0 days 01:32:27.695000,VER,3,0 days 00:01:38.554000,20.0,2.0,,,0 days 00:00:29.792000,0 days 00:00:35.875000,0 days 00:00:32.887000,0 days 01:31:18.975000,0 days 01:31:54.850000,0 days 01:32:27.737000,213.0,239.0,224.0,286.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:30:49.141000,,1,3.0,,,False,True
0 days 01:34:06.402000,VER,3,0 days 00:01:38.707000,21.0,2.0,,,0 days 00:00:29.810000,0 days 00:00:35.890000,0 days 00:00:33.007000,0 days 01:32:57.547000,0 days 01:33:33.437000,0 days 01:34:06.444000,216.0,243.0,220.0,283.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:32:27.695000,,1,3.0,,,False,True
0 days 01:35:45.238000,VER,3,0 days 00:01:38.836000,22.0,2.0,,,0 days 00:00:29.943000,0 days 00:00:35.737000,0 days 00:00:33.156000,0 days 01:34:36.387000,0 days 01:35:12.124000,0 days 01:35:45.280000,218.0,242.0,217.0,278.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:34:06.402000,,1,3.0,,,False,True
0 days 01:37:23.973000,VER,3,0 days 00:01:38.735000,23.0,2.0,,,0 days 00:00:30.018000,0 days 00:00:35.708000,0 days 00:00:33.009000,0 days 01:36:15.298000,0 days 01:36:51.006000,0 days 01:37:24.015000,214.0,242.0,224.0,285.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:35:45.238000,,1,3.0,,,False,True
0 days 01:39:02.524000,VER,3,0 days 00:01:38.551000,24.0,2.0,,,0 days 00:00:29.774000,0 days 00:00:35.703000,0 days 00:00:33.074000,0 days 01:37:53.789000,0 days 01:38:29.492000,0 days 01:39:02.566000,210.0,241.0,226.0,290.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:37:23.973000,,1,3.0,,,False,True
0 days 01:40:41.424000,VER,3,0 days 00:01:38.900000,25.0,2.0,,,0 days 00:00:30.151000,0 days 00:00:35.726000,0 days 00:00:33.023000,0 days 01:39:32.717000,0 days 01:40:08.443000,0 days 01:40:41.466000,212.0,246.0,220.0,291.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:39:02.524000,,1,3.0,,,False,True
0 days 01:42:19.498000,VER,3,0 days 00:01:38.074000,26.0,2.0,,,0 days 00:00:29.879000,0 days 00:00:35.352000,0 days 00:00:32.843000,0 days 01:41:11.345000,0 days 01:41:46.697000,0 days 01:42:19.540000,217.0,248.0,224.0,275.0,True,HARD,12.0,True,Red Bull Racing,0 days 01:40:41.424000,,1,3.0,,,False,True
0 days 01:43:57.579000,VER,3,0 days 00:01:38.081000,27.0,2.0,,,0 days 00:00:29.800000,0 days 00:00:35.355000,0 days 00:00:32.926000,0 days 01:42:49.340000,0 days 01:43:24.695000,0 days 01:43:57.621000,219.0,246.0,224.0,294.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:42:19.498000,,1,3.0,,,False,True
0 days 01:45:36.257000,VER,3,0 days 00:01:38.678000,28.0,2.0,,,0 days 00:00:29.926000,0 days 00:00:35.578000,0 days 00:00:33.174000,0 days 01:44:27.547000,0 days 01:45:03.125000,0 days 01:45:36.299000,216.0,240.0,224.0,293.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:43:57.579000,,1,3.0,,,False,True
0 days 01:47:14.497000,VER,3,0 days 00:01:38.240000,29.0,2.0,,,0 days 00:00:29.748000,0 days 00:00:35.523000,0 days 00:00:32.969000,0 days 01:46:06.047000,0 days 01:46:41.570000,0 days 01:47:14.539000,218.0,239.0,224.0,285.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:45:36.257000,,1,3.0,,,False,True
0 days 01:48:52.747000,VER,3,0 days 00:01:38.250000,30.0,2.0,,,0 days 00:00:29.832000,0 days 00:00:35.481000,0 days 00:00:32.937000,0 days 01:47:44.371000,0 days 01:48:19.852000,0 days 01:48:52.789000,213.0,245.0,225.0,289.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:47:14.497000,,1,3.0,,,False,True
0 days 01:50:31.015000,VER,3,0 days 00:01:38.268000,31.0,2.0,,,0 days 00:00:29.762000,0 days 00:00:35.516000,0 days 00:00:32.990000,0 days 01:49:22.551000,0 days 01:49:58.067000,0 days 01:50:31.057000,214.0,247.0,226.0,289.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:48:52.747000,,1,3.0,,,False,True
0 days 01:52:08.925000,VER,3,0 days 00:01:37.910000,32.0,2.0,,,0 days 00:00:29.811000,0 days 00:00:35.236000,0 days 00:00:32.863000,0 days 01:51:00.868000,0 days 01:51:36.104000,0 days 01:52:08.967000,216.0,250.0,224.0,285.0,True,HARD,18.0,True,Red Bull Racing,0 days 01:50:31.015000,,1,3.0,,,False,True
0 days 01:53:46.955000,VER,3,0 days 00:01:38.030000,33.0,2.0,,,0 days 00:00:29.862000,0 days 00:00:35.309000,0 days 00:00:32.859000,0 days 01:52:38.829000,0 days 01:53:14.138000,0 days 01:53:46.997000,215.0,248.0,223.0,291.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:52:08.925000,,1,3.0,,,False,True
0 days 01:55:24.523000,VER,3,0 days 00:01:37.568000,34.0,2.0,,,0 days 00:00:29.756000,0 days 00:00:35.076000,0 days 00:00:32.736000,0 days 01:54:16.753000,0 days 01:54:51.829000,0 days 01:55:24.565000,218.0,243.0,225.0,293.0,True,HARD,20.0,True,Red Bull Racing,0 days 01:53:46.955000,,1,3.0,,,False,True
0 days 01:57:02.214000,VER,3,0 days 00:01:37.691000,35.0,2.0,,,0 days 00:00:29.763000,0 days 00:00:35.247000,0 days 00:00:32.681000,0 days 01:55:54.328000,0 days 01:56:29.575000,0 days 01:57:02.256000,218.0,250.0,224.0,286.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:55:24.523000,,1,3.0,,,False,True
0 days 01:58:39.905000,VER,3,0 days 00:01:37.691000,36.0,2.0,,,0 days 00:00:29.725000,0 days 00:00:35.166000,0 days 00:00:32.800000,0 days 01:57:31.981000,0 days 01:58:07.147000,0 days 01:58:39.947000,217.0,248.0,223.0,292.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:57:02.214000,,1,3.0,,,False,True
0 days 02:00:17.723000,VER,3,0 days 00:01:37.818000,37.0,2.0,,,0 days 00:00:29.769000,0 days 00:00:35.297000,0 days 00:00:32.752000,0 days 01:59:09.716000,0 days 01:59:45.013000,0 days 02:00:17.765000,221.0,249.0,224.0,289.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:58:39.905000,,1,3.0,,,False,True
0 days 02:01:55.235000,VER,3,0 days 00:01:37.512000,38.0,2.0,,,0 days 00:00:29.700000,0 days 00:00:35.052000,0 days 00:00:32.760000,0 days 02:00:47.465000,0 days 02:01:22.517000,0 days 02:01:55.277000,219.0,250.0,224.0,295.0,True,HARD,24.0,True,Red Bull Racing,0 days 02:00:17.723000,,1,3.0,,,False,True
0 days 02:03:32.911000,VER,3,0 days 00:01:37.676000,39.0,2.0,,,0 days 00:00:29.719000,0 days 00:00:35.106000,0 days 00:00:32.851000,0 days 02:02:24.996000,0 days 02:03:00.102000,0 days 02:03:32.953000,220.0,247.0,225.0,291.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:01:55.235000,,1,3.0,,,False,True
0 days 02:05:10.330000,VER,3,0 days 00:01:37.419000,40.0,2.0,,,0 days 00:00:29.608000,0 days 00:00:35.001000,0 days 00:00:32.810000,0 days 02:04:02.561000,0 days 02:04:37.562000,0 days 02:05:10.372000,222.0,250.0,223.0,292.0,True,HARD,26.0,True,Red Bull Racing,0 days 02:03:32.911000,,1,3.0,,,False,True
0 days 02:06:47.893000,VER,3,0 days 00:01:37.563000,41.0,2.0,,,0 days 00:00:29.788000,0 days 00:00:34.923000,0 days 00:00:32.852000,0 days 02:05:40.160000,0 days 02:06:15.083000,0 days 02:06:47.935000,220.0,250.0,223.0,286.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:05:10.330000,,1,3.0,,,False,True
0 days 02:08:25.270000,VER,3,0 days 00:01:37.377000,42.0,2.0,,,0 days 00:00:29.596000,0 days 00:00:34.906000,0 days 00:00:32.875000,0 days 02:07:17.531000,0 days 02:07:52.437000,0 days 02:08:25.312000,220.0,250.0,226.0,292.0,True,HARD,28.0,True,Red Bull Racing,0 days 02:06:47.893000,,1,3.0,,,False,True
0 days 02:10:02.426000,VER,3,0 days 00:01:37.156000,43.0,2.0,,,0 days 00:00:29.466000,0 days 00:00:34.956000,0 days 00:00:32.734000,0 days 02:08:54.778000,0 days 02:09:29.734000,0 days 02:10:02.468000,221.0,251.0,226.0,291.0,True,HARD,29.0,True,Red Bull Racing,0 days 02:08:25.270000,,1,3.0,,,False,True
0 days 02:11:39.503000,VER,3,0 days 00:01:37.077000,44.0,2.0,,,0 days 00:00:29.505000,0 days 00:00:34.913000,0 days 00:00:32.659000,0 days 02:10:31.973000,0 days 02:11:06.886000,0 days 02:11:39.545000,220.0,253.0,228.0,296.0,True,HARD,30.0,True,Red Bull Racing,0 days 02:10:02.426000,,1,3.0,,,False,True
0 days 02:13:16.607000,VER,3,0 days 00:01:37.104000,45.0,2.0,,,0 days 00:00:29.507000,0 days 00:00:34.889000,0 days 00:00:32.708000,0 days 02:12:09.052000,0 days 02:12:43.941000,0 days 02:13:16.649000,218.0,253.0,226.0,293.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:11:39.503000,,1,3.0,,,False,True
0 days 02:14:53.924000,VER,3,0 days 00:01:37.317000,46.0,2.0,,,0 days 00:00:29.477000,0 days 00:00:35.050000,0 days 00:00:32.790000,0 days 02:13:46.126000,0 days 02:14:21.176000,0 days 02:14:53.966000,221.0,251.0,225.0,295.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:13:16.607000,,1,3.0,,,False,True
0 days 02:16:31.235000,VER,3,0 days 00:01:37.311000,47.0,2.0,,,0 days 00:00:29.444000,0 days 00:00:34.951000,0 days 00:00:32.916000,0 days 02:15:23.410000,0 days 02:15:58.361000,0 days 02:16:31.277000,221.0,246.0,227.0,291.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:14:53.924000,,1,3.0,,,False,True
0 days 02:18:08.895000,VER,3,0 days 00:01:37.660000,48.0,2.0,,,0 days 00:00:29.450000,0 days 00:00:35.166000,0 days 00:00:33.044000,0 days 02:17:00.727000,0 days 02:17:35.893000,0 days 02:18:08.937000,222.0,248.0,225.0,292.0,False,HARD,34.0,True,Red Bull Racing,0 days 02:16:31.235000,,1,2.0,,,False,True
0 days 02:19:45.817000,VER,3,0 days 00:01:36.922000,49.0,2.0,,,0 days 00:00:29.254000,0 days 00:00:34.819000,0 days 00:00:32.849000,0 days 02:18:38.191000,0 days 02:19:13.010000,0 days 02:19:45.859000,224.0,254.0,223.0,296.0,True,HARD,35.0,True,Red Bull Racing,0 days 02:18:08.895000,,1,2.0,,,False,True
0 days 02:21:22.751000,VER,3,0 days 00:01:36.934000,50.0,2.0,,,0 days 00:00:29.547000,0 days 00:00:34.707000,0 days 00:00:32.680000,0 days 02:20:15.406000,0 days 02:20:50.113000,0 days 02:21:22.793000,221.0,253.0,224.0,293.0,False,HARD,36.0,True,Red Bull Racing,0 days 02:19:45.817000,,1,2.0,,,False,True
0 days 02:22:59.696000,VER,3,0 days 00:01:36.945000,51.0,2.0,,,0 days 00:00:29.515000,0 days 00:00:34.820000,0 days 00:00:32.610000,0 days 02:21:52.308000,0 days 02:22:27.128000,0 days 02:22:59.738000,222.0,253.0,224.0,294.0,False,HARD,37.0,True,Red Bull Racing,0 days 02:21:22.751000,,1,2.0,,,False,True
0 days 02:24:36.456000,VER,3,0 days 00:01:36.760000,52.0,2.0,,,0 days 00:00:29.453000,0 days 00:00:34.694000,0 days 00:00:32.613000,0 days 02:23:29.191000,0 days 02:24:03.885000,0 days 02:24:36.498000,222.0,254.0,224.0,300.0,True,HARD,38.0,True,Red Bull Racing,0 days 02:22:59.696000,,1,2.0,,,False,True
0 days 02:26:13.273000,VER,3,0 days 00:01:36.817000,53.0,2.0,,,0 days 00:00:29.542000,0 days 00:00:34.670000,0 days 00:00:32.605000,0 days 02:25:06.040000,0 days 02:25:40.710000,0 days 02:26:13.315000,224.0,255.0,225.0,299.0,False,HARD,39.0,True,Red Bull Racing,0 days 02:24:36.456000,,1,2.0,,,False,True
0 days 02:27:50.097000,VER,3,0 days 00:01:36.824000,54.0,2.0,,,0 days 00:00:29.669000,0 days 00:00:34.495000,0 days 00:00:32.660000,0 days 02:26:42.984000,0 days 02:27:17.479000,0 days 02:27:50.139000,223.0,254.0,224.0,300.0,False,HARD,40.0,True,Red Bull Racing,0 days 02:26:13.273000,,1,2.0,,,False,True
0 days 02:29:27.332000,VER,3,0 days 00:01:37.235000,55.0,2.0,,,0 days 00:00:29.583000,0 days 00:00:34.596000,0 days 00:00:33.056000,0 days 02:28:19.722000,0 days 02:28:54.318000,0 days 02:29:27.374000,225.0,254.0,222.0,300.0,False,HARD,41.0,True,Red Bull Racing,0 days 02:27:50.097000,,1,2.0,,,False,True
0 days 02:31:05.169000,VER,3,0 days 00:01:37.837000,56.0,2.0,,,0 days 00:00:30.489000,0 days 00:00:34.874000,0 days 00:00:32.474000,0 days 02:29:57.863000,0 days 02:30:32.737000,0 days 02:31:05.211000,220.0,255.0,225.0,298.0,False,HARD,42.0,True,Red Bull Racing,0 days 02:29:27.332000,,1,2.0,,,False,True
0 days 02:32:42.170000,VER,3,0 days 00:01:37.001000,57.0,2.0,,,0 days 00:00:29.741000,0 days 00:00:34.596000,0 days 00:00:32.664000,0 days 02:31:34.952000,0 days 02:32:09.548000,0 days 02:32:42.212000,221.0,256.0,223.0,296.0,False,HARD,43.0,True,Red Bull Racing,0 days 02:31:05.169000,,1,2.0,,,False,True
0 days 01:00:01.268000,LAW,30,0 days 00:01:47.203000,1.0,1.0,,,,0 days 00:00:37.796000,0 days 00:00:34.431000,,0 days 00:59:27.039000,0 days 01:00:01.401000,191.0,229.0,223.0,228.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:58:13.809000,,12,8.0,,,False,False
0 days 01:01:43.857000,LAW,30,0 days 00:01:42.589000,2.0,1.0,,,0 days 00:00:30.835000,0 days 00:00:37.643000,0 days 00:00:34.111000,0 days 01:00:32.186000,0 days 01:01:09.829000,0 days 01:01:43.940000,199.0,238.0,223.0,279.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:00:01.268000,,1,8.0,,,False,True
0 days 01:03:26.020000,LAW,30,0 days 00:01:42.163000,3.0,1.0,,,0 days 00:00:30.805000,0 days 00:00:37.132000,0 days 00:00:34.226000,0 days 01:02:14.745000,0 days 01:02:51.877000,0 days 01:03:26.103000,200.0,237.0,222.0,273.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:01:43.857000,,1,8.0,,,False,True
0 days 01:05:07.830000,LAW,30,0 days 00:01:41.810000,4.0,1.0,,,0 days 00:00:30.699000,0 days 00:00:36.921000,0 days 00:00:34.190000,0 days 01:03:56.802000,0 days 01:04:33.723000,0 days 01:05:07.913000,204.0,239.0,219.0,273.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:03:26.020000,,1,8.0,,,False,True
0 days 01:06:51.285000,LAW,30,0 days 00:01:43.455000,5.0,1.0,,,0 days 00:00:30.997000,0 days 00:00:37.851000,0 days 00:00:34.607000,0 days 01:05:38.910000,0 days 01:06:16.761000,0 days 01:06:51.368000,191.0,235.0,215.0,271.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:05:07.830000,,12,7.0,,,False,True
0 days 01:08:33.476000,LAW,30,0 days 00:01:42.191000,6.0,1.0,,,0 days 00:00:30.921000,0 days 00:00:37.242000,0 days 00:00:34.028000,0 days 01:07:22.289000,0 days 01:07:59.531000,0 days 01:08:33.559000,203.0,241.0,221.0,269.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:06:51.285000,,1,7.0,,,False,True
0 days 01:10:15.541000,LAW,30,0 days 00:01:42.065000,7.0,1.0,,,0 days 00:00:30.737000,0 days 00:00:36.920000,0 days 00:00:34.408000,0 days 01:09:04.296000,0 days 01:09:41.216000,0 days 01:10:15.624000,202.0,235.0,215.0,258.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:08:33.476000,,1,7.0,,,False,True
0 days 01:11:57.500000,LAW,30,0 days 00:01:41.959000,8.0,1.0,,,0 days 00:00:30.779000,0 days 00:00:37.170000,0 days 00:00:34.010000,0 days 01:10:46.403000,0 days 01:11:23.573000,0 days 01:11:57.583000,203.0,241.0,219.0,279.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:10:15.541000,,1,7.0,,,False,True
0 days 01:13:39.768000,LAW,30,0 days 00:01:42.268000,9.0,1.0,,,0 days 00:00:30.794000,0 days 00:00:37.249000,0 days 00:00:34.225000,0 days 01:12:28.377000,0 days 01:13:05.626000,0 days 01:13:39.851000,203.0,238.0,222.0,276.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:11:57.500000,,1,7.0,,,False,True
0 days 01:15:21.360000,LAW,30,0 days 00:01:41.592000,10.0,1.0,,,0 days 00:00:31.199000,0 days 00:00:36.823000,0 days 00:00:33.570000,0 days 01:14:11.050000,0 days 01:14:47.873000,0 days 01:15:21.443000,203.0,240.0,223.0,300.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:13:39.768000,,1,6.0,,,False,True
0 days 01:17:01.755000,LAW,30,0 days 00:01:40.395000,11.0,1.0,,,0 days 00:00:30.660000,0 days 00:00:36.205000,0 days 00:00:33.530000,0 days 01:15:52.103000,0 days 01:16:28.308000,0 days 01:17:01.838000,210.0,243.0,224.0,278.0,True,HARD,11.0,True,Red Bull Racing,0 days 01:15:21.360000,,1,6.0,,,False,True
0 days 01:18:42.313000,LAW,30,0 days 00:01:40.558000,12.0,1.0,,,0 days 00:00:30.584000,0 days 00:00:36.268000,0 days 00:00:33.706000,0 days 01:17:32.422000,0 days 01:18:08.690000,0 days 01:18:42.396000,206.0,243.0,223.0,279.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:17:01.755000,,1,6.0,,,False,True
0 days 01:20:22.418000,LAW,30,0 days 00:01:40.105000,13.0,1.0,,,0 days 00:00:30.531000,0 days 00:00:36.101000,0 days 00:00:33.473000,0 days 01:19:12.927000,0 days 01:19:49.028000,0 days 01:20:22.501000,208.0,242.0,222.0,286.0,True,HARD,13.0,True,Red Bull Racing,0 days 01:18:42.313000,,1,6.0,,,False,True
0 days 01:22:21.619000,LAW,30,0 days 00:01:59.201000,14.0,1.0,,,0 days 00:00:30.513000,0 days 00:00:36.404000,0 days 00:00:52.284000,0 days 01:20:53.014000,0 days 01:21:29.418000,0 days 01:22:21.702000,211.0,216.0,148.0,286.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:20:22.418000,,126,6.0,,,False,False
0 days 01:24:26.639000,LAW,30,0 days 00:02:05.020000,15.0,1.0,,,0 days 00:00:46.587000,0 days 00:00:45.321000,0 days 00:00:33.112000,0 days 01:23:08.289000,0 days 01:23:53.610000,0 days 01:24:26.722000,172.0,240.0,223.0,114.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:22:21.619000,,671,6.0,,,False,False
0 days 01:26:06.852000,LAW,30,0 days 00:01:40.213000,16.0,1.0,,,0 days 00:00:30.380000,0 days 00:00:36.193000,0 days 00:00:33.640000,0 days 01:24:57.102000,0 days 01:25:33.295000,0 days 01:26:06.935000,205.0,244.0,220.0,281.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:24:26.639000,,1,6.0,,,False,True
0 days 01:27:46.859000,LAW,30,0 days 00:01:40.007000,17.0,1.0,,,0 days 00:00:30.406000,0 days 00:00:36.156000,0 days 00:00:33.445000,0 days 01:26:37.341000,0 days 01:27:13.497000,0 days 01:27:46.942000,206.0,244.0,222.0,284.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:26:06.852000,,1,6.0,,,False,True
0 days 01:29:26.688000,LAW,30,0 days 00:01:39.829000,18.0,1.0,,,0 days 00:00:30.333000,0 days 00:00:35.948000,0 days 00:00:33.548000,0 days 01:28:17.275000,0 days 01:28:53.223000,0 days 01:29:26.771000,213.0,247.0,222.0,286.0,True,HARD,18.0,True,Red Bull Racing,0 days 01:27:46.859000,,1,6.0,,,False,True
0 days 01:31:05.840000,LAW,30,0 days 00:01:39.152000,19.0,1.0,,,0 days 00:00:30.147000,0 days 00:00:35.677000,0 days 00:00:33.328000,0 days 01:29:56.918000,0 days 01:30:32.595000,0 days 01:31:05.923000,215.0,250.0,224.0,289.0,True,HARD,19.0,True,Red Bull Racing,0 days 01:29:26.688000,,1,6.0,,,False,True
0 days 01:32:45.194000,LAW,30,0 days 00:01:39.354000,20.0,1.0,,,0 days 00:00:30.313000,0 days 00:00:35.658000,0 days 00:00:33.383000,0 days 01:31:36.236000,0 days 01:32:11.894000,0 days 01:32:45.277000,211.0,244.0,223.0,286.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:31:05.840000,,1,6.0,,,False,True
0 days 01:34:24.714000,LAW,30,0 days 00:01:39.520000,21.0,1.0,,,0 days 00:00:30.308000,0 days 00:00:35.790000,0 days 00:00:33.422000,0 days 01:33:15.585000,0 days 01:33:51.375000,0 days 01:34:24.797000,213.0,244.0,224.0,284.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:32:45.194000,,1,6.0,,,False,True
0 days 01:36:04.052000,LAW,30,0 days 00:01:39.338000,22.0,1.0,,,0 days 00:00:30.205000,0 days 00:00:35.733000,0 days 00:00:33.400000,0 days 01:34:55.002000,0 days 01:35:30.735000,0 days 01:36:04.135000,216.0,246.0,224.0,283.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:34:24.714000,,1,6.0,,,False,True
0 days 01:37:42.996000,LAW,30,0 days 00:01:38.944000,23.0,1.0,,,0 days 00:00:30.253000,0 days 00:00:35.542000,0 days 00:00:33.149000,0 days 01:36:34.388000,0 days 01:37:09.930000,0 days 01:37:43.079000,213.0,247.0,224.0,288.0,True,HARD,23.0,True,Red Bull Racing,0 days 01:36:04.052000,,1,6.0,,,False,True
0 days 01:39:22.062000,LAW,30,0 days 00:01:39.066000,24.0,1.0,,,0 days 00:00:30.275000,0 days 00:00:35.652000,0 days 00:00:33.139000,0 days 01:38:13.354000,0 days 01:38:49.006000,0 days 01:39:22.145000,215.0,246.0,224.0,286.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:37:42.996000,,1,6.0,,,False,True
0 days 01:41:01.990000,LAW,30,0 days 00:01:39.928000,25.0,1.0,,,0 days 00:00:30.472000,0 days 00:00:36.053000,0 days 00:00:33.403000,0 days 01:39:52.617000,0 days 01:40:28.670000,0 days 01:41:02.073000,211.0,249.0,225.0,290.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:39:22.062000,,1,6.0,,,False,True
0 days 01:42:41.261000,LAW,30,0 days 00:01:39.271000,26.0,1.0,,,0 days 00:00:30.180000,0 days 00:00:35.786000,0 days 00:00:33.305000,0 days 01:41:32.253000,0 days 01:42:08.039000,0 days 01:42:41.344000,211.0,248.0,225.0,291.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:41:01.990000,,1,6.0,,,False,True
0 days 01:44:20.661000,LAW,30,0 days 00:01:39.400000,27.0,1.0,,,0 days 00:00:30.246000,0 days 00:00:35.665000,0 days 00:00:33.489000,0 days 01:43:11.590000,0 days 01:43:47.255000,0 days 01:44:20.744000,213.0,247.0,224.0,292.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:42:41.261000,,1,6.0,,,False,True
